ticker,code,industry,included,excluded
000693.SZ,621510,Materials,20131009,
000695.SZ,621510,Materials,19970218,20040420
000695.SZ,625510,Utilities,20040421,20181023
000695.SZ,622020,Commercial & Professional Services,20181024,
000697.SZ,624520,Technology Hardware & Equipment,19970325,20120418
000697.SZ,621510,Materials,20120419,20180402
000697.SZ,622010,Capital Goods,20180403,
000698.SZ,621510,Materials,19970220,
000699.SZ,621510,Materials,19970310,
000700.SZ,622510,Automobiles & Components,19970228,
000701.SZ,622010,Capital Goods,19970226,
000702.SZ,623020,"Food, Beverage & Tobacco",19970318,
000703.SZ,622010,Capital Goods,19970328,20040428
000703.SZ,621510,Materials,20040429,20060317
000703.SZ,622010,Capital Goods,20060318,20070302
000703.SZ,622010,Capital Goods,20070303,20110607
000703.SZ,621510,Materials,20110608,
000705.SZ,623510,Health Care Equipment & Services,19970410,
000707.SZ,621510,Materials,19970415,
000708.SZ,621510,Materials,19970326,
000709.SZ,621510,Materials,19970416,
000710.SZ,622510,Automobiles & Components,19970422,20170426
000710.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20170427,
000711.SZ,622530,Consumer Services,19970411,20070411
000711.SZ,624040,Real Estate,20070412,20150309
000711.SZ,624510,Software & Services,20150310,20160726
000711.SZ,622020,Commercial & Professional Services,20160727,
000712.SZ,622520,Consumer Durables & Apparel,19970415,20090416
000712.SZ,625510,Utilities,20090417,20140717
000712.SZ,624020,Diversified Financials,20140718,
000713.SZ,623020,"Food, Beverage & Tobacco",19970422,
000715.SZ,622550,Retailing,19970508,
000716.SZ,624040,Real Estate,19970418,20060428
000716.SZ,623020,"Food, Beverage & Tobacco",20060429,
000717.SZ,621510,Materials,19970508,
000718.SZ,621510,Materials,19970408,20070315
000718.SZ,624040,Real Estate,20070316,20170301
000718.SZ,626010,Real Estate,20170302,
000719.SZ,621510,Materials,19970331,20110919
000719.SZ,622540,Media,20110920,
000720.SZ,625510,Utilities,19970509,20190325
000720.SZ,626010,Real Estate,20190326,
000721.SZ,622530,Consumer Services,19970430,
000722.SZ,622010,Capital Goods,19970522,20120312
000722.SZ,625510,Utilities,20120313,
000723.SZ,622010,Capital Goods,19970515,20070903
000723.SZ,621010,Energy,20070904,
000725.SZ,624520,Technology Hardware & Equipment,19970610,
000726.SZ,622520,Consumer Durables & Apparel,19970819,
000727.SZ,624520,Technology Hardware & Equipment,19970520,20120719
000727.SZ,624520,Technology Hardware & Equipment,20120720,
000728.SZ,621510,Materials,19970616,20071026
000728.SZ,624020,Diversified Financials,20071027,
000729.SZ,623020,"Food, Beverage & Tobacco",19970716,
000730.SZ,622010,Capital Goods,19970522,20040924
000730.SZ,624510,Software & Services,20151231,
000731.SZ,621510,Materials,19970617,
000732.SZ,621510,Materials,19970704,20100724
000732.SZ,624040,Real Estate,20100725,20170301
000732.SZ,626010,Real Estate,20170302,
000733.SZ,624520,Technology Hardware & Equipment,19970703,
000735.SZ,623020,"Food, Beverage & Tobacco",19970611,
000736.SZ,622010,Capital Goods,19970425,20050426
000736.SZ,624520,Technology Hardware & Equipment,20050427,20090331
000736.SZ,624040,Real Estate,20090401,20170301
000736.SZ,626010,Real Estate,20170302,
000737.SZ,623030,Household & Personal Products,19970428,20190304
000737.SZ,621510,Materials,20190305,
000738.SZ,622510,Automobiles & Components,19970626,20090831
000738.SZ,622010,Capital Goods,20090901,
000739.SZ,622550,Retailing,19970509,20030418
000739.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20030419,
000748.SZ,624520,Technology Hardware & Equipment,19970704,20170118
000750.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19970709,20110803
000750.SZ,624020,Diversified Financials,20110804,
000751.SZ,621510,Materials,19970626,
000752.SZ,623020,"Food, Beverage & Tobacco",19970625,
000753.SZ,622010,Capital Goods,19970626,20020816
000753.SZ,622030,Transportation,20020817,20050416
000753.SZ,622550,Retailing,20050417,
000755.SZ,621510,Materials,19970627,20181113
000755.SZ,622030,Transportation,20181114,
000756.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19961231,
000757.SZ,622010,Capital Goods,19970627,20040421
000757.SZ,624520,Technology Hardware & Equipment,20040422,20060823
000757.SZ,622010,Capital Goods,20060824,20130228
000757.SZ,622510,Automobiles & Components,20130301,
000758.SZ,622010,Capital Goods,19970416,20080814
000758.SZ,621510,Materials,20080815,
000759.SZ,622550,Retailing,19970519,20000408
000759.SZ,623010,Food & Staples Retailing,20000409,
000760.SZ,622510,Automobiles & Components,19970627,
000761.SZ,621510,Materials,19970708,
000762.SZ,621510,Materials,19970708,
000763.SZ,621010,Energy,19970915,20060104
000765.SZ,622550,Retailing,19971103,20160607
000765.SZ,622020,Commercial & Professional Services,20160608,
000766.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19970430,
000767.SZ,625510,Utilities,19970609,
000768.SZ,622010,Capital Goods,19970626,
000769.SZ,621510,Materials,19970530,20030430
000769.SZ,623020,"Food, Beverage & Tobacco",20030501,
000776.SZ,622030,Transportation,19970611,20100211
000776.SZ,624020,Diversified Financials,20100212,
000777.SZ,622010,Capital Goods,19970710,
000778.SZ,621510,Materials,19970606,
000779.SZ,622520,Consumer Durables & Apparel,19970528,20190331
000779.SZ,622020,Commercial & Professional Services,20190401,
000780.SZ,623020,"Food, Beverage & Tobacco",19970606,20070817
000780.SZ,621010,Energy,20070818,
000782.SZ,621510,Materials,19970619,
000783.SZ,621010,Energy,19970731,20071218
000783.SZ,624020,Diversified Financials,20071219,
000785.SZ,622550,Retailing,19970711,
000786.SZ,621510,Materials,19970606,
000787.SZ,622550,Retailing,19970626,20000121
000787.SZ,624510,Software & Services,20000122,20141230
000787.SZ,624520,Technology Hardware & Equipment,20141231,
000788.SZ,623510,Health Care Equipment & Services,19970616,
000789.SZ,621510,Materials,19970923,
000790.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19980327,20020814
000790.SZ,622010,Capital Goods,20020815,20080822
000790.SZ,622010,Capital Goods,20080823,20120719
000790.SZ,622010,Capital Goods,20120720,20150809
000790.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20150810,
000791.SZ,621510,Materials,19971014,20121217
000791.SZ,625510,Utilities,20121218,
000792.SZ,621510,Materials,19970904,
000793.SZ,622010,Capital Goods,19970729,20090303
000793.SZ,622540,Media,20090304,
000795.SZ,621510,Materials,19970808,
000796.SZ,622550,Retailing,19970703,20100103
000796.SZ,623020,"Food, Beverage & Tobacco",20100104,20150722
000796.SZ,622530,Consumer Services,20150723,
000797.SZ,624040,Real Estate,19970715,20120719
000797.SZ,622010,Capital Goods,20120720,20140504
000797.SZ,624040,Real Estate,20140505,20170301
000797.SZ,626010,Real Estate,20170302,
000798.SZ,623020,"Food, Beverage & Tobacco",19980212,
000799.SZ,623020,"Food, Beverage & Tobacco",19970718,
000800.SZ,622510,Automobiles & Components,19970618,
000801.SZ,622520,Consumer Durables & Apparel,19980506,
000802.SZ,622530,Consumer Services,19980108,20150212
000802.SZ,622540,Media,20150213,
000803.SZ,622520,Consumer Durables & Apparel,19980303,20060418
000803.SZ,622010,Capital Goods,20060419,20120719
000803.SZ,622520,Consumer Durables & Apparel,20120720,20180227
000803.SZ,622010,Capital Goods,20180228,20210203
000803.SZ,622020,Commercial & Professional Services,20210204,
000805.SZ,622520,Consumer Durables & Apparel,19980529,20010308
000805.SZ,624510,Software & Services,20010309,
000806.SZ,622010,Capital Goods,19980416,
000807.SZ,621510,Materials,19980408,
000809.SZ,622520,Consumer Durables & Apparel,19980616,20040417
000809.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20040418,20111113
000809.SZ,624040,Real Estate,20111114,20170301
000809.SZ,626010,Real Estate,20170302,
000810.SZ,622520,Consumer Durables & Apparel,19980602,20141007
000810.SZ,622520,Consumer Durables & Apparel,20141008,20200323
000810.SZ,624520,Technology Hardware & Equipment,20200324,
000811.SZ,622010,Capital Goods,19980528,
000812.SZ,622020,Commercial & Professional Services,19980623,
000813.SZ,622520,Consumer Durables & Apparel,19980519,20131031
000813.SZ,621510,Materials,20131101,20160724
000813.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20160725,
000815.SZ,621510,Materials,19980609,
000816.SZ,622010,Capital Goods,19970818,
000817.SZ,621010,Energy,19980528,20060104
000818.SZ,621510,Materials,19971017,
000819.SZ,621510,Materials,19970625,
000820.SZ,621510,Materials,19980630,20160619
000820.SZ,622020,Commercial & Professional Services,20160620,
000821.SZ,622010,Capital Goods,19980626,
000822.SZ,621510,Materials,19980703,
000823.SZ,624520,Technology Hardware & Equipment,19971008,
000825.SZ,621510,Materials,19981021,
000826.SZ,621510,Materials,19980225,20030820
000826.SZ,625510,Utilities,20030821,20100510
000826.SZ,622020,Commercial & Professional Services,20100511,
000827.SZ,623020,"Food, Beverage & Tobacco",19981016,20010331
000827.SZ,621510,Materials,20010401,
000828.SZ,624520,Technology Hardware & Equipment,19970617,20040415
000828.SZ,622030,Transportation,20040416,
000829.SZ,623020,"Food, Beverage & Tobacco",19971202,20031031
000829.SZ,624520,Technology Hardware & Equipment,20031101,
000830.SZ,621510,Materials,19980807,
000831.SZ,621510,Materials,19980911,20130228
000831.SZ,621510,Materials,20130301,
000832.SZ,621510,Materials,19980825,
000833.SZ,623020,"Food, Beverage & Tobacco",19981111,20100809
000833.SZ,621510,Materials,20100810,20150629
000833.SZ,622010,Capital Goods,20150630,
000835.SZ,622010,Capital Goods,19990625,20070216
000835.SZ,621010,Energy,20070217,20141021
000835.SZ,624510,Software & Services,20141022,
000836.SZ,622520,Consumer Durables & Apparel,19970929,20060826
000836.SZ,624040,Real Estate,20060827,20110425
000836.SZ,624520,Technology Hardware & Equipment,20110426,
000837.SZ,622010,Capital Goods,19980928,
000838.SZ,622010,Capital Goods,19970626,20031028
000838.SZ,621510,Materials,20031029,20070920
000838.SZ,624040,Real Estate,20070921,20170301
000838.SZ,626010,Real Estate,20170302,
000839.SZ,622540,Media,19971031,20020314
000839.SZ,624040,Real Estate,20020315,20060318
000839.SZ,622540,Media,20060319,
000848.SZ,623020,"Food, Beverage & Tobacco",19971113,
000850.SZ,622520,Consumer Durables & Apparel,19981007,
000851.SZ,622010,Capital Goods,19980609,20030425
000851.SZ,624520,Technology Hardware & Equipment,20030426,20150317
000851.SZ,622550,Retailing,20150318,
000852.SZ,621010,Energy,19981126,
000856.SZ,622520,Consumer Durables & Apparel,19980813,20110803
000856.SZ,622010,Capital Goods,20110804,
000858.SZ,623020,"Food, Beverage & Tobacco",19980427,
000859.SZ,621510,Materials,19981119,
000860.SZ,623020,"Food, Beverage & Tobacco",19981104,
000861.SZ,621510,Materials,19981028,20090817
000861.SZ,624040,Real Estate,20090818,20120103
000861.SZ,622550,Retailing,20120104,20140504
000861.SZ,622010,Capital Goods,20140505,
000862.SZ,622010,Capital Goods,19980915,20150325
000862.SZ,625510,Utilities,20150326,
000863.SZ,624520,Technology Hardware & Equipment,19970925,20010808
000863.SZ,624520,Technology Hardware & Equipment,20010809,20120311
000863.SZ,624040,Real Estate,20120312,20170301
000863.SZ,626010,Real Estate,20170302,
000866.SZ,621510,Materials,19980512,20060421
000868.SZ,622510,Automobiles & Components,19970725,
000869.SZ,623020,"Food, Beverage & Tobacco",19970923,
000875.SZ,625510,Utilities,20020926,
000876.SZ,623020,"Food, Beverage & Tobacco",19980311,
000877.SZ,621510,Materials,19990107,
000878.SZ,621510,Materials,19980602,
000880.SZ,622010,Capital Goods,19980402,20070104
000880.SZ,622010,Capital Goods,20070105,
000881.SZ,622010,Capital Goods,19980902,
000882.SZ,622550,Retailing,19980616,
000883.SZ,622010,Capital Goods,19980519,20120719
000883.SZ,625510,Utilities,20120720,
000885.SZ,623020,"Food, Beverage & Tobacco",19990319,20070824
000885.SZ,621510,Materials,20070825,20180911
000885.SZ,622030,Transportation,20180912,
000886.SZ,624040,Real Estate,19980123,20170301
000886.SZ,626010,Real Estate,20170302,20190827
000886.SZ,622030,Transportation,20190828,
000887.SZ,622010,Capital Goods,19981203,20070816
000887.SZ,622510,Automobiles & Components,20070817,
000888.SZ,622530,Consumer Services,19971021,
000889.SZ,622550,Retailing,19971218,20030326
000889.SZ,624040,Real Estate,20030327,20070419
000889.SZ,622550,Retailing,20070420,20151103
000889.SZ,624520,Technology Hardware & Equipment,20151104,
000890.SZ,621510,Materials,19990119,
000892.SZ,622510,Automobiles & Components,19990115,20010828
000892.SZ,624510,Software & Services,20010829,20140504
000892.SZ,622010,Capital Goods,20140505,20160721
000892.SZ,622540,Media,20160722,
000893.SZ,622010,Capital Goods,19981224,20091221
000893.SZ,623020,"Food, Beverage & Tobacco",20091222,20180824
000893.SZ,621510,Materials,20180825,
000895.SZ,623020,"Food, Beverage & Tobacco",19981210,
000897.SZ,624040,Real Estate,19990422,20120719
000897.SZ,622010,Capital Goods,20120720,20140504
000897.SZ,624040,Real Estate,20140505,20170301
000897.SZ,626010,Real Estate,20170302,
000898.SZ,621510,Materials,19970724,
000899.SZ,625510,Utilities,19971126,
000900.SZ,622030,Transportation,19990128,
000901.SZ,622510,Automobiles & Components,19990401,20140504
000901.SZ,624520,Technology Hardware & Equipment,20140505,20170425
000901.SZ,622510,Automobiles & Components,20170426,
000902.SZ,622520,Consumer Durables & Apparel,19990408,20140302
000902.SZ,621510,Materials,20140303,
000903.SZ,622010,Capital Goods,19990415,
000905.SZ,622030,Transportation,19990429,20041028
000905.SZ,622030,Transportation,20041029,
000906.SZ,622010,Capital Goods,19990707,
000908.SZ,622010,Capital Goods,19990203,20141229
000908.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20141230,
000909.SZ,622520,Consumer Durables & Apparel,19990507,20100420
000909.SZ,624040,Real Estate,20100421,20130901
000909.SZ,622010,Capital Goods,20130902,
000910.SZ,622010,Capital Goods,19990630,20060822
000910.SZ,621510,Materials,20060823,
000911.SZ,623020,"Food, Beverage & Tobacco",19990527,
000912.SZ,621510,Materials,19990603,
000913.SZ,622510,Automobiles & Components,19990514,
000915.SZ,622520,Consumer Durables & Apparel,19990609,20020427
000915.SZ,622010,Capital Goods,20020428,20100313
000915.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20100314,
000916.SZ,622030,Transportation,19990927,20171225
000917.SZ,622540,Media,19990325,20170420
000917.SZ,622540,Media,20170421,
000918.SZ,623020,"Food, Beverage & Tobacco",19990720,20091019
000918.SZ,624040,Real Estate,20091020,20170301
000918.SZ,626010,Real Estate,20170302,
000919.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19991118,
000920.SZ,622010,Capital Goods,19990616,20040416
000920.SZ,624520,Technology Hardware & Equipment,20040417,20050812
000920.SZ,622010,Capital Goods,20050813,20150630
000920.SZ,621510,Materials,20150701,
000921.SZ,622520,Consumer Durables & Apparel,19960723,
000922.SZ,622010,Capital Goods,19990618,
000923.SZ,622010,Capital Goods,19990714,20180425
000923.SZ,621510,Materials,20180426,
000925.SZ,624530,Semiconductors & Semiconductor Equipment,19990611,20090715
000925.SZ,622010,Capital Goods,20090716,
000926.SZ,621510,Materials,19990618,20071021
000926.SZ,624040,Real Estate,20071022,20170301
000926.SZ,626010,Real Estate,20170302,
000927.SZ,622510,Automobiles & Components,19990727,
000928.SZ,621510,Materials,19990312,20141007
000928.SZ,622010,Capital Goods,20141008,
000929.SZ,623020,"Food, Beverage & Tobacco",19990623,
000930.SZ,623020,"Food, Beverage & Tobacco",19990712,20080408
000930.SZ,621510,Materials,20080409,
000931.SZ,624040,Real Estate,19990712,20070425
000931.SZ,622010,Capital Goods,20070426,20080820
000931.SZ,624040,Real Estate,20080821,20170301
000931.SZ,626010,Real Estate,20170302,20170414
000931.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",20170415,
000932.SZ,621510,Materials,19990803,
000933.SZ,621010,Energy,19990831,20100323
000933.SZ,621510,Materials,20100324,
000935.SZ,621510,Materials,19990824,
000936.SZ,621510,Materials,19990810,
000937.SZ,621010,Energy,19990909,
000938.SZ,624520,Technology Hardware & Equipment,19991104,
000939.SZ,622010,Capital Goods,19990923,20100120
000939.SZ,621010,Energy,20100121,20140427
000939.SZ,625510,Utilities,20140428,
000948.SZ,624520,Technology Hardware & Equipment,19991014,20040424
000948.SZ,622010,Capital Goods,20040425,20140504
000948.SZ,624510,Software & Services,20140505,
000949.SZ,621510,Materials,19991021,
000950.SZ,621510,Materials,19990916,20171012
000950.SZ,623510,Health Care Equipment & Services,20171013,
000951.SZ,622520,Consumer Durables & Apparel,19991125,20040427
000951.SZ,622010,Capital Goods,20040428,
000952.SZ,623520,"Pharmaceuticals, Biotechnology & Life Sciences",19991112,
000953.SZ,621510,Materials,19991202,
000955.SZ,621510,Materials,19991209,20100829
000955.SZ,622520,Consumer Durables & Apparel,20100830,
000956.SZ,621010,Energy,19991110,20060421
000957.SZ,622510,Automobiles & Components,20000113,
000958.SZ,625510,Utilities,19991223,20200424
000958.SZ,624020,Diversified Financials,20200425,
000959.SZ,621510,Materials,19991216,
000960.SZ,621510,Materials,20000221,
000961.SZ,621510,Materials,20000301,20090714
000961.SZ,622010,Capital Goods,20090715,20170424
